Run,geo_loc_name_country_continent,country,latitude,longitude,colour
SRR12711103,Asia,A_China,32.123274,114.075031,A_China
SRR12711171,Asia,A_China,,,A_China
SRR12711113,Asia,A_China,32.123274,114.075031,A_China
SRR12711224,Asia,A_China,22.8,108.3666667,A_China
SRR12711193,Asia,A_China,,,A_China
SRR12711083,Asia,A_China,20.05,110.1666667,A_China
SRR12711423,Asia,A_China,,,A_China
SRR12711255,Asia,A_China,25.05,102.73333,A_China
SRR12711526,Asia,A_China,25.05,102.73333,A_China
SRR12711180,Asia,A_China,,,A_China
SRR12710987,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711341,Asia,A_China,,,A_China
SRR12711202,Asia,A_China,,,A_China
SRR12711145,Asia,A_China,25.05,102.73333,A_China
SRR12711216,Asia,A_China,22.8,108.3666667,A_China
SRR12711143,Asia,A_China,20.05,110.1666667,A_China
SRR12711018,Asia,A_China,,,A_China
SRR12711217,Asia,A_China,22.8,108.3666667,A_China
SRR12711230,Asia,A_China,22.8,108.3666667,A_China
SRR12711390,Asia,A_China,,,A_China
SRR12711227,Asia,A_China,22.8,108.3666667,A_China
SRR12711162,Asia,A_China,25.05,102.73333,A_China
SRR12711275,Asia,A_China,,,A_China
SRR12711094,Asia,A_China,20.05,110.1666667,A_China
SRR12711030,Asia,A_China,30.584355,114.298572,A_China
SRR12711188,Asia,A_China,,,A_China
SRR12711236,Asia,A_China,25.05,102.73333,A_China
SRR12711005,Asia,A_China,,,A_China
SRR12711087,Asia,A_China,20.05,110.1666667,A_China
SRR12711327,Asia,A_China,,,A_China
SRR12711596,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711306,Asia,A_China,,,A_China
SRR12711038,Asia,A_China,32.123274,114.075031,A_China
SRR12710904,Asia,A_China,22.8,108.3666667,A_China
SRR12711314,Asia,A_China,,,A_China
SRR12711226,Asia,A_China,22.8,108.3666667,A_China
SRR12711367,Asia,A_China,,,A_China
SRR12711220,Asia,A_China,22.8,108.3666667,A_China
SRR12711336,Asia,A_China,,,A_China
SRR12711213,Asia,A_China,22.8,108.3666667,A_China
SRR12711067,Asia,A_China,32.123274,114.075031,A_China
SRR12711186,Asia,A_China,,,A_China
SRR12711523,Asia,A_China,25.05,102.73333,A_China
SRR12711164,Asia,A_China,25.05,102.73333,A_China
SRR12710922,Asia,A_China,22.8,108.3666667,A_China
SRR12711348,Asia,A_China,,,A_China
SRR12711199,Asia,A_China,,,A_China
SRR12711416,Asia,A_China,,,A_China
SRR12711386,Asia,A_China,,,A_China
SRR12711536,Asia,A_China,25.05,102.73333,A_China
SRR12711190,Asia,A_China,,,A_China
SRR12711231,Asia,A_China,22.8,108.3666667,A_China
SRR12710913,Asia,A_China,22.8,108.3666667,A_China
SRR12711589,Asia,A_China,25.05,102.73333,A_China
SRR12711045,Asia,A_China,32.123274,114.075031,A_China
SRR12711302,Asia,A_China,,,A_China
SRR12711540,Asia,A_China,25.05,102.73333,A_China
SRR12711080,Asia,A_China,20.05,110.1666667,A_China
SRR12711435,Asia,A_China,,,A_China
SRR12710974,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711151,Asia,A_China,25.05,102.73333,A_China
SRR12711410,Asia,A_China,,,A_China
SRR12711012,Asia,A_China,,,A_China
SRR12711545,Asia,A_China,25.05,102.73333,A_China
SRR12710985,Asia,A_China,31.86666667,117.2833333,A_China
SRR12710909,Asia,A_China,22.8,108.3666667,A_China
SRR12711075,Asia,A_China,20.05,110.1666667,A_China
SRR12711003,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711289,Asia,A_China,22.8,108.3666667,A_China
SRR12711225,Asia,A_China,22.8,108.3666667,A_China
SRR12711428,Asia,A_China,,,A_China
SRR12711215,Asia,A_China,22.8,108.3666667,A_China
SRR12711201,Asia,A_China,,,A_China
SRR12711147,Asia,A_China,25.05,102.73333,A_China
SRR12711451,Asia,A_China,,,A_China
SRR12711026,Asia,A_China,,,A_China
SRR12711039,Asia,A_China,32.123274,114.075031,A_China
SRR12711301,Asia,A_China,,,A_China
SRR12711072,Asia,A_China,30.584355,114.298572,A_China
SRR12711339,Asia,A_China,,,A_China
SRR12710930,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711325,Asia,A_China,,,A_China
SRR12711229,Asia,A_China,22.8,108.3666667,A_China
SRR12711405,Asia,A_China,,,A_China
SRR12711414,Asia,A_China,,,A_China
SRR12710997,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711114,Asia,A_China,32.123274,114.075031,A_China
SRR12711165,Asia,A_China,25.05,102.73333,A_China
SRR12711407,Asia,A_China,,,A_China
SRR12711019,Asia,A_China,,,A_China
SRR12711061,Asia,A_China,32.123274,114.075031,A_China
SRR12711208,Asia,A_China,,,A_China
SRR12711374,Asia,A_China,,,A_China
SRR12710973,Asia,A_China,31.86666667,117.2833333,A_China
SRR12710939,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711356,Asia,A_China,,,A_China
SRR12711316,Asia,A_China,,,A_China
SRR12711228,Asia,A_China,22.8,108.3666667,A_China
SRR12711447,Asia,A_China,,,A_China
SRR12710971,Asia,A_China,,,A_China
SRR12711292,Asia,A_China,,,A_China
SRR12710988,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711326,Asia,A_China,,,A_China
SRR12711533,Asia,A_China,25.05,102.73333,A_China
SRR12711235,Asia,A_China,25.05,102.73333,A_China
SRR12711585,Asia,A_China,25.05,102.73333,A_China
SRR12711204,Asia,A_China,,,A_China
SRR12711064,Asia,A_China,32.123274,114.075031,A_China
SRR12711361,Asia,A_China,,,A_China
SRR12711446,Asia,A_China,,,A_China
SRR12711290,Asia,A_China,,,A_China
SRR12711218,Asia,A_China,22.8,108.3666667,A_China
SRR12711388,Asia,A_China,,,A_China
SRR12711212,Asia,A_China,22.8,108.3666667,A_China
SRR12711426,Asia,A_China,,,A_China
SRR12711391,Asia,A_China,,,A_China
SRR12711432,Asia,A_China,,,A_China
SRR12711425,Asia,A_China,,,A_China
SRR12711312,Asia,A_China,,,A_China
SRR12711347,Asia,A_China,,,A_China
SRR12711032,Asia,A_China,30.584355,114.298572,A_China
SRR12711406,Asia,A_China,,,A_China
SRR12711318,Asia,A_China,,,A_China
SRR12711450,Asia,A_China,,,A_China
SRR12711059,Asia,A_China,32.123274,114.075031,A_China
SRR12711091,Asia,A_China,20.05,110.1666667,A_China
SRR12711419,Asia,A_China,,,A_China
SRR12710977,Asia,A_China,31.86666667,117.2833333,A_China
SRR12710928,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711074,Asia,A_China,30.584355,114.298572,A_China
SRR12711194,Asia,A_China,,,A_China
SRR12711156,Asia,A_China,25.05,102.73333,A_China
SRR12711291,Asia,A_China,,,A_China
SRR12711081,Asia,A_China,20.05,110.1666667,A_China
SRR12711017,Asia,A_China,,,A_China
SRR12711015,Asia,A_China,,,A_China
SRR12711076,Asia,A_China,20.05,110.1666667,A_China
SRR12711294,Asia,A_China,,,A_China
SRR12711105,Asia,A_China,32.123274,114.075031,A_China
SRR12711100,Asia,A_China,32.123274,114.075031,A_China
SRR12711591,Asia,A_China,25.05,102.73333,A_China
SRR12710964,Asia,A_China,,,A_China
SRR12711393,Asia,A_China,,,A_China
SRR12711439,Asia,A_China,,,A_China
SRR12710995,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711004,Asia,A_China,,,A_China
SRR12711525,Asia,A_China,25.05,102.73333,A_China
SRR12711531,Asia,A_China,25.05,102.73333,A_China
SRR12711305,Asia,A_China,,,A_China
SRR12711297,Asia,A_China,,,A_China
SRR12711036,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711395,Asia,A_China,,,A_China
SRR12711586,Asia,A_China,25.05,102.73333,A_China
SRR12711095,Asia,A_China,20.05,110.1666667,A_China
SRR12711392,Asia,A_China,,,A_China
SRR12711093,Asia,A_China,20.05,110.1666667,A_China
SRR12711154,Asia,A_China,25.05,102.73333,A_China
SRR12711136,Asia,A_China,20.05,110.1666667,A_China
SRR12711014,Asia,A_China,,,A_China
SRR12710983,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711098,Asia,A_China,20.05,110.1666667,A_China
SRR12711400,Asia,A_China,22.8,108.3666667,A_China
SRR12711420,Asia,A_China,,,A_China
SRR12711252,Asia,A_China,25.05,102.73333,A_China
SRR12711243,Asia,A_China,25.05,102.73333,A_China
SRR12711023,Asia,A_China,,,A_China
SRR12710932,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711334,Asia,A_China,,,A_China
SRR12710923,Asia,A_China,22.8,108.3666667,A_China
SRR12711427,Asia,A_China,,,A_China
SRR12711532,Asia,A_China,25.05,102.73333,A_China
SRR12711263,Asia,A_China,25.05,102.73333,A_China
SRR12711310,Asia,A_China,,,A_China
SRR12711307,Asia,A_China,,,A_China
SRR12711429,Asia,A_China,,,A_China
SRR12711128,Asia,A_China,,,A_China
SRR12711543,Asia,A_China,25.05,102.73333,A_China
SRR12711035,Asia,A_China,30.584355,114.298572,A_China
SRR12711331,Asia,A_China,,,A_China
SRR12711590,Asia,A_China,25.05,102.73333,A_China
SRR12711192,Asia,A_China,,,A_China
SRR12711399,Asia,A_China,,,A_China
SRR12711278,Asia,A_China,22.8,108.3666667,A_China
SRR12711295,Asia,A_China,,,A_China
SRR12711366,Asia,A_China,22.8,108.3666667,A_China
SRR12711249,Asia,A_China,25.05,102.73333,A_China
SRR12711330,Asia,A_China,,,A_China
SRR12711168,Asia,A_China,,,A_China
SRR12711353,Asia,A_China,,,A_China
SRR12711209,Asia,A_China,,,A_China
SRR12710908,Asia,A_China,22.8,108.3666667,A_China
SRR12711052,Asia,A_China,32.123274,114.075031,A_China
SRR12711247,Asia,A_China,25.05,102.73333,A_China
SRR12711166,Asia,A_China,25.05,102.73333,A_China
SRR12711130,Asia,A_China,,,A_China
SRR12711011,Asia,A_China,,,A_China
SRR12711539,Asia,A_China,25.05,102.73333,A_China
SRR12710937,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711207,Asia,A_China,,,A_China
SRR12711057,Asia,A_China,32.123274,114.075031,A_China
SRR12711404,Asia,A_China,,,A_China
SRR12711308,Asia,A_China,,,A_China
SRR12710980,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711364,Asia,A_China,,,A_China
SRR12711266,Asia,A_China,22.8,108.3666667,A_China
SRR12711328,Asia,A_China,,,A_China
SRR12711287,Asia,A_China,,,A_China
SRR12711244,Asia,A_China,25.05,102.73333,A_China
SRR12711358,Asia,A_China,,,A_China
SRR12711149,Asia,A_China,25.05,102.73333,A_China
SRR12711329,Asia,A_China,,,A_China
SRR12711433,Asia,A_China,22.8,108.3666667,A_China
SRR12711152,Asia,A_China,25.05,102.73333,A_China
SRR12711401,Asia,A_China,,,A_China
SRR12711453,Asia,A_China,,,A_China
SRR12711060,Asia,A_China,32.123274,114.075031,A_China
SRR12711251,Asia,A_China,25.05,102.73333,A_China
SRR12710996,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711381,Asia,A_China,,,A_China
SRR12711150,Asia,A_China,25.05,102.73333,A_China
SRR12711387,Asia,A_China,,,A_China
SRR12711203,Asia,A_China,,,A_China
SRR12711517,Asia,A_China,25.05,102.73333,A_China
SRR12711187,Asia,A_China,,,A_China
SRR12711349,Asia,A_China,,,A_China
SRR12711333,Asia,A_China,22.8,108.3666667,A_China
SRR12710916,Asia,A_China,22.8,108.3666667,A_China
SRR12711254,Asia,A_China,25.05,102.73333,A_China
SRR12710975,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711588,Asia,A_China,25.05,102.73333,A_China
SRR12710921,Asia,A_China,22.8,108.3666667,A_China
SRR12711140,Asia,A_China,20.05,110.1666667,A_China
SRR12711323,Asia,A_China,,,A_China
SRR12711002,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711343,Asia,A_China,,,A_China
SRR12711579,Asia,A_China,25.05,102.73333,A_China
SRR12711284,Asia,A_China,,,A_China
SRR12711044,Asia,A_China,32.123274,114.075031,A_China
SRR12711196,Asia,A_China,,,A_China
SRR12711424,Asia,A_China,,,A_China
SRR12711317,Asia,A_China,,,A_China
SRR12711048,Asia,A_China,32.123274,114.075031,A_China
SRR12711108,Asia,A_China,32.123274,114.075031,A_China
SRR12711205,Asia,A_China,,,A_China
SRR12710929,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711377,Asia,A_China,22.8,108.3666667,A_China
SRR12711516,Asia,A_China,25.05,102.73333,A_China
SRR12711592,Asia,A_China,25.05,102.73333,A_China
SRR12711441,Asia,A_China,,,A_China
SRR12711034,Asia,A_China,30.584355,114.298572,A_China
SRR12710972,Asia,A_China,31.86666667,117.2833333,A_China
SRR12710984,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711375,Asia,A_China,,,A_China
SRR12711394,Asia,A_China,,,A_China
SRR12711181,Asia,A_China,,,A_China
SRR12710965,Asia,A_China,,,A_China
SRR12711382,Asia,A_China,,,A_China
SRR12710924,Asia,A_China,22.8,108.3666667,A_China
SRR12711440,Asia,A_China,,,A_China
SRR12711169,Asia,A_China,,,A_China
SRR12711127,Asia,A_China,,,A_China
SRR12711346,Asia,A_China,,,A_China
SRR12711304,Asia,A_China,,,A_China
SRR12711191,Asia,A_China,,,A_China
SRR12710938,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711311,Asia,A_China,22.8,108.3666667,A_China
SRR12711260,Asia,A_China,25.05,102.73333,A_China
SRR12711184,Asia,A_China,,,A_China
SRR12711122,Asia,A_China,,,A_China
SRR12710931,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711320,Asia,A_China,,,A_China
SRR12711332,Asia,A_China,,,A_China
SRR12710905,Asia,A_China,22.8,108.3666667,A_China
SRR12710994,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711221,Asia,A_China,22.8,108.3666667,A_China
SRR12711409,Asia,A_China,,,A_China
SRR12711337,Asia,A_China,,,A_China
SRR12711111,Asia,A_China,32.123274,114.075031,A_China
SRR12711010,Asia,A_China,,,A_China
SRR12711276,Asia,A_China,,,A_China
SRR12711372,Asia,A_China,,,A_China
SRR12711115,Asia,A_China,,,A_China
SRR12711233,Asia,A_China,25.05,102.73333,A_China
SRR12711118,Asia,A_China,,,A_China
SRR12711198,Asia,A_China,,,A_China
SRR12710999,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711097,Asia,A_China,20.05,110.1666667,A_China
SRR12711597,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711062,Asia,A_China,32.123274,114.075031,A_China
SRR12710910,Asia,A_China,22.8,108.3666667,A_China
SRR12710912,Asia,A_China,22.8,108.3666667,A_China
SRR12710936,Asia,A_China,31.86666667,117.2833333,A_China
SRR12710963,Asia,A_China,,,A_China
SRR12710969,Asia,A_China,,,A_China
SRR12710976,Asia,A_China,31.86666667,117.2833333,A_China
SRR12710992,Asia,A_China,31.86666667,117.2833333,A_China
SRR12710998,Asia,A_China,31.86666667,117.2833333,A_China
SRR12711007,Asia,A_China,,,A_China
SRR12711020,Asia,A_China,,,A_China
SRR12711021,Asia,A_China,,,A_China
SRR12711022,Asia,A_China,,,A_China
SRR12711037,Asia,A_China,32.123274,114.075031,A_China
SRR12711040,Asia,A_China,32.123274,114.075031,A_China
SRR12711041,Asia,A_China,32.123274,114.075031,A_China
SRR12711042,Asia,A_China,32.123274,114.075031,A_China
SRR12711043,Asia,A_China,22.8,108.3666667,A_China
SRR12711046,Asia,A_China,32.123274,114.075031,A_China
SRR12711049,Asia,A_China,32.123274,114.075031,A_China
SRR12711050,Asia,A_China,32.123274,114.075031,A_China
SRR12711054,Asia,A_China,22.8,108.3666667,A_China
SRR12711065,Asia,A_China,32.123274,114.075031,A_China
SRR12711066,Asia,A_China,22.8,108.3666667,A_China
SRR12711078,Asia,A_China,20.05,110.1666667,A_China
SRR12711084,Asia,A_China,20.05,110.1666667,A_China
SRR12711101,Asia,A_China,32.123274,114.075031,A_China
SRR12711102,Asia,A_China,32.123274,114.075031,A_China
SRR12711106,Asia,A_China,32.123274,114.075031,A_China
SRR12711109,Asia,A_China,22.8,108.3666667,A_China
SRR12711117,Asia,A_China,,,A_China
SRR12711125,Asia,A_China,,,A_China
SRR12711141,Asia,A_China,20.05,110.1666667,A_China
SRR12711142,Asia,A_China,20.05,110.1666667,A_China
SRR12711153,Asia,A_China,25.05,102.73333,A_China
SRR12711158,Asia,A_China,25.05,102.73333,A_China
SRR12711174,Asia,A_China,,,A_China
SRR12711175,Asia,A_China,,,A_China
SRR12711177,Asia,A_China,,,A_China
SRR12711214,Asia,A_China,22.8,108.3666667,A_China
SRR12711237,Asia,A_China,25.05,102.73333,A_China
SRR12711238,Asia,A_China,25.05,102.73333,A_China
SRR12711239,Asia,A_China,25.05,102.73333,A_China
SRR12711240,Asia,A_China,25.05,102.73333,A_China
SRR12711241,Asia,A_China,25.05,102.73333,A_China
SRR12711242,Asia,A_China,25.05,102.73333,A_China
SRR12711259,Asia,A_China,25.05,102.73333,A_China
SRR12711261,Asia,A_China,25.05,102.73333,A_China
SRR12711288,Asia,A_China,,,A_China
SRR12711293,Asia,A_China,,,A_China
SRR12711296,Asia,A_China,,,A_China
SRR12711315,Asia,A_China,,,A_China
SRR12711319,Asia,A_China,,,A_China
SRR12711321,Asia,A_China,,,A_China
SRR12711335,Asia,A_China,,,A_China
SRR12711345,Asia,A_China,,,A_China
SRR12711350,Asia,A_China,,,A_China
SRR12711352,Asia,A_China,,,A_China
SRR12711359,Asia,A_China,,,A_China
SRR12711384,Asia,A_China,,,A_China
SRR12711436,Asia,A_China,,,A_China
SRR12711438,Asia,A_China,,,A_China
SRR12711443,Asia,A_China,,,A_China
SRR12711448,Asia,A_China,,,A_China
SRR12711482,Asia,A_China,,,A_China
SRR12711490,Asia,A_China,,,A_China
SRR12711493,Asia,A_China,,,A_China
SRR12711498,Asia,A_China,,,A_China
SRR12711514,Asia,A_China,,,A_China
SRR12711529,Asia,A_China,25.05,102.73333,A_China
SRR12711534,Asia,A_China,25.05,102.73333,A_China
SRR12711568,Asia,A_China,,,A_China
SRR12711569,Asia,A_China,,,A_China
SRR12711571,Asia,A_China,,,A_China
SRR12711572,Asia,A_China,,,A_China
SRR12711573,Asia,A_China,,,A_China
SRR12711574,Asia,A_China,,,A_China
SRR12711575,Asia,A_China,,,A_China
SRR12711577,Asia,A_China,,,A_China
SRR12711582,Asia,A_China,25.05,102.73333,A_China
SRR12711587,Asia,A_China,25.05,102.73333,A_China
SRR12529343,Asia,A_China,,,A_China
SRR12529086,Asia,A_China,,,A_China
SRR12529241,Asia,A_China,,,A_China
SRR12529099,Asia,A_China,,,A_China
SRR12529051,Asia,A_China,,,A_China
SRR12529388,Asia,A_China,,,A_China
SRR12529303,Asia,A_China,,,A_China
SRR12529069,Asia,A_China,,,A_China
SRR12529342,Asia,A_China,,,A_China
SRR12529261,Asia,A_China,,,A_China
SRR12529220,Asia,A_China,,,A_China
SRR12529361,Asia,A_China,,,A_China
SRR12529339,Asia,A_China,,,A_China
SRR12529290,Asia,A_China,,,A_China
SRR12529177,Asia,A_China,,,A_China
SRR12529352,Asia,A_China,,,A_China
SRR12529289,Asia,A_China,,,A_China
SRR12529383,Asia,A_China,,,A_China
SRR12529149,Asia,A_China,,,A_China
SRR12529175,Asia,A_China,,,A_China
SRR12529224,Asia,A_China,,,A_China
SRR12529078,Asia,A_China,,,A_China
SRR12529169,Asia,A_China,,,A_China
SRR12529399,Asia,A_China,,,A_China
SRR12529276,Asia,A_China,,,A_China
SRR12529288,Asia,A_China,,,A_China
SRR12529362,Asia,A_China,,,A_China
SRR12529369,Asia,A_China,,,A_China
SRR12529379,Asia,A_China,,,A_China
SRR12529109,Asia,A_China,,,A_China
SRR12529167,Asia,A_China,,,A_China
SRR12529229,Asia,A_China,,,A_China
SRR12529240,Asia,A_China,,,A_China
SRR12529153,Asia,A_China,,,A_China
SRR12529258,Asia,A_China,,,A_China
SRR12529055,Asia,A_China,,,A_China
SRR12529201,Asia,A_China,,,A_China
SRR12529219,Asia,A_China,,,A_China
SRR12529151,Asia,A_China,,,A_China
SRR12529375,Asia,A_China,,,A_China
SRR12529353,Asia,A_China,,,A_China
SRR12529181,Asia,A_China,,,A_China
SRR12529156,Asia,A_China,,,A_China
SRR12529128,Asia,A_China,,,A_China
SRR12529053,Asia,A_China,,,A_China
SRR12529108,Asia,A_China,,,A_China
SRR12529392,Asia,A_China,,,A_China
SRR12529349,Asia,A_China,,,A_China
SRR12529231,Asia,A_China,,,A_China
SRR12529163,Asia,A_China,,,A_China
SRR12529273,Asia,A_China,,,A_China
SRR12529351,Asia,A_China,,,A_China
SRR12529125,Asia,A_China,,,A_China
SRR12529077,Asia,A_China,,,A_China
SRR12529117,Asia,A_China,,,A_China
SRR12529318,Asia,A_China,,,A_China
SRR12529207,Asia,A_China,,,A_China
SRR12529168,Asia,A_China,,,A_China
SRR12529244,Asia,A_China,,,A_China
SRR12529068,Asia,A_China,,,A_China
SRR12529381,Asia,A_China,,,A_China
SRR12529082,Asia,A_China,,,A_China
SRR12529048,Asia,A_China,,,A_China
SRR12529314,Asia,A_China,,,A_China
SRR12529248,Asia,A_China,,,A_China
SRR12529152,Asia,A_China,,,A_China
SRR12529371,Asia,A_China,,,A_China
SRR12529174,Asia,A_China,,,A_China
SRR12529256,Asia,A_China,,,A_China
SRR12529066,Asia,A_China,,,A_China
SRR12529341,Asia,A_China,,,A_China
SRR12529328,Asia,A_China,,,A_China
SRR12529260,Asia,A_China,,,A_China
SRR12529252,Asia,A_China,,,A_China
SRR12529140,Asia,A_China,,,A_China
SRR12529326,Asia,A_China,,,A_China
SRR12529172,Asia,A_China,,,A_China
SRR12529091,Asia,A_China,,,A_China
SRR12529056,Asia,A_China,,,A_China
SRR12529097,Asia,A_China,,,A_China
SRR12529054,Asia,A_China,,,A_China
SRR12529376,Asia,A_China,,,A_China
SRR12529215,Asia,A_China,,,A_China
SRR12529335,Asia,A_China,,,A_China
SRR12529227,Asia,A_China,,,A_China
SRR12529330,Asia,A_China,,,A_China
SRR12529070,Asia,A_China,,,A_China
SRR12529103,Asia,A_China,,,A_China
SRR12529178,Asia,A_China,,,A_China
SRR12529187,Asia,A_China,,,A_China
SRR12529032,Asia,A_China,,,A_China
SRR12529287,Asia,A_China,,,A_China
SRR12529067,Asia,A_China,,,A_China
SRR12529310,Asia,A_China,,,A_China
SRR12529299,Asia,A_China,,,A_China
SRR12529120,Asia,A_China,,,A_China
SRR12529296,Asia,A_China,,,A_China
SRR12529191,Asia,A_China,,,A_China
SRR12529145,Asia,A_China,,,A_China
SRR12529302,Asia,A_China,,,A_China
SRR12529111,Asia,A_China,,,A_China
SRR12529179,Asia,A_China,,,A_China
SRR12529036,Asia,A_China,,,A_China
