"","V1","V2","V3","Source"
"SRR11183759",-0.0396675343866519,0.0799205044318764,0.259636313604878,"Pig"
"SRR11183761",-0.227578352343491,0.0303827486402612,0.104658670438932,"Pig"
"SRR11183765",0.0557441047409214,0.169923770315574,0.176900447603354,"Pig"
"SRR11183767",-0.000924284203929819,0.126939159602327,0.138298177468115,"Pig"
"SRR11183768",0.108879480354503,0.137284449044488,0.193400123290676,"Pig"
"SRR11183769",-0.350012842379775,-0.169494356178572,0.120981365607483,"Pig"
"SRR11183770",-0.141851083976337,0.103302934548084,0.227343990570167,"Pig"
"SRR11183771",0.152838853053904,0.095324349789683,0.234889808229818,"Pig"
"SRR11183772",0.0580298776369515,0.137676990821192,0.206329002836062,"Pig"
"SRR11183775",0.0919905206236573,0.182452476167507,0.165740342432574,"Pig"
"SRR11183781",-0.0408302461843572,0.11511045417687,0.159103213719657,"Pig"
"SRR11183782",-0.1686803338788,0.0592259444485554,0.0742100475412521,"Pig"
"SRR11183784",-0.35794885041642,-0.0118625410036601,0.103150128684213,"Pig"
"SRR11183785",-0.376531548493789,-0.0595401157123876,0.102929286324892,"Pig"
"SRR11183786",-0.0140019629643741,0.0209713234943989,0.0916804289084807,"Pig"
"SRR11183788",-0.324573560799403,0.0470606007360153,0.0793187580625357,"Pig"
"SRR11183789",-0.240470041541927,-0.0516155671423735,0.143358010419623,"Pig"
"SRR11183790",-0.00619363212849257,0.225279597444399,0.128202797340702,"Pig"
"SRR11183791",-0.177045813520987,0.211155383078816,-0.0809015311298924,"Pig"
"SRR11183794",-0.198130420866389,0.156824791691444,0.0485278265960886,"Pig"
"SRR11183795",-0.154860197778506,0.148161579621525,0.116022512209667,"Pig"
"SRR11183796",-0.117147489200318,0.111367500791329,0.172037418588189,"Pig"
"SRR11183800",-0.216320101279222,0.0693827464608519,0.183348359441045,"Pig"
"SRR11183801",-0.0746102077489568,0.15974035796226,0.144618067970781,"Pig"
"SRR11183802",-0.0981981406265878,0.167595181357099,0.138315924733305,"Pig"
"SRR11183804",-0.33548816330446,0.0174002527448003,0.0171812543989755,"Pig"
"SRR11183805",-0.227643722781235,0.0968107844287441,0.0654391175270103,"Pig"
"SRR11183806",-0.314706415268318,0.0362575869151192,0.113202727409185,"Pig"
"SRR11183807",-0.170915374109656,0.208819850480707,0.0315236826894324,"Pig"
"SRR11183809",-0.315946405845905,-0.000269705328754808,0.0684668245843492,"Pig"
"SRR11183811",-0.0183824152053495,0.185337747230609,0.205406434469843,"Pig"
"SRR11183813",-0.166733624460407,0.113252339861085,0.197494209310285,"Pig"
"SRR11183815",-0.281872085547209,0.00222539470920569,0.150940436668967,"Pig"
"SRR11183816",0.0206505536054642,0.135999149062959,0.196851762965483,"Pig"
"SRR11183817",-0.213967173215434,-0.110315934237528,0.0118023330963916,"Pig"
"SRR11183819",0.0409165465638159,0.182317138342042,0.22299736379271,"Pig"
"SRR11183821",-0.0745696978085461,0.168426958096926,0.0609965999716973,"Pig"
"SRR11183823",-0.319745044180633,-0.121676066742038,0.131094429251225,"Pig"
"SRR11183824",0.119718456536228,0.178607164957415,0.161597323005418,"Pig"
"SRR11183827",-0.108802479501841,0.126643126800062,0.187214070096696,"Pig"
"SRR11183831",0.0618332071933395,0.0683146506926416,0.224869825947543,"Pig"
"SRR11183833",-0.017807392942333,0.180250512271073,0.118369536301368,"Pig"
"SRR11183836",-0.187268726213854,0.112273123387209,0.219013202542096,"Pig"
"SRR11183838",-0.250915586708882,-0.0213962749913053,0.171441283578213,"Pig"
"SRR11183839",0.190284194187602,-0.009887088385446,0.186259874968002,"Pig"
"SRR11183842",-0.23813672026527,-0.0196126276178577,0.19638218638728,"Pig"
"SRR11183845",-0.164490187814127,0.143765509811721,0.0803042748379139,"Pig"
"SRR11183847",-0.119379029736596,0.188484521945588,0.116627102956832,"Pig"
"SRR11183850",-0.144776989677616,0.141693917397636,0.0956632844176297,"Pig"
"SRR11183855",-0.197267429717308,0.0601943449047442,0.148332878912593,"Pig"
"SRR11183856",-0.31898230730308,0.0538518646236779,0.0832207035662376,"Pig"
"SRR11183857",-0.233231212512804,0.117822885701956,0.05150083900915,"Pig"
"SRR11183860",-0.270307783278588,0.0795720372333426,0.10305982581489,"Pig"
"SRR11183862",-0.31640827889388,0.0240324623835881,0.0616052516846989,"Pig"
"SRR11183864",-0.208215680827624,0.137228198238584,0.0878722116555039,"Pig"
"SRR11183865",-0.196785448846958,0.050623815797003,0.182296951057674,"Pig"
"SRR11183867",-0.282029446442678,-0.00458662718236549,0.151853509979268,"Pig"
"SRR11183868",-0.205890415720576,-0.0380781420352098,0.148670134277927,"Pig"
"SRR11183869",-0.133084939515729,0.14509929161704,0.121904290894192,"Pig"
"SRR11183871",-0.184148133742411,0.0688043200955124,0.0582595676652358,"Pig"
"SRR11183872",-0.241050768296343,0.104128451694744,0.131828480682757,"Pig"
"SRR11183873",-0.139145479275508,0.128763924204,0.213952505564682,"Pig"
"SRR11183877",-0.165749017635743,0.0459118463554655,0.2036805845208,"Pig"
"SRR11183878",0.104133976056208,0.158063326826549,0.219841494722658,"Pig"
"SRR11183879",0.0362768141822404,0.111338965729518,0.199765499176348,"Pig"
"SRR11183881",-0.30486830336623,-0.0725744477866769,0.0412044936957892,"Pig"
"SRR11183882",0.00472320455542732,-0.0773947252163514,0.00962072174105609,"Pig"
"SRR11183883",0.144411284306451,0.106898223542954,0.166471606048611,"Pig"
"SRR11183884",-0.107896184836198,-0.0181572794367706,0.212091825888074,"Pig"
"SRR11183885",-0.223985487284371,0.0227978268985191,0.199249300207408,"Pig"
"SRR11183891",0.0592802961934642,0.117568794046292,0.159741167534195,"Pig"
"SRR11183893",0.113715508368582,0.0142929692043775,0.0818895141014434,"Pig"
"SRR11183896",-0.0724396417683509,0.182022196087041,0.142574104547982,"Pig"
"SRR11183897",-0.0896700565923617,0.185925934852364,0.09436710041501,"Pig"
"SRR11183898",-0.139424823371745,0.101504297360093,0.219936688696707,"Pig"
"SRR11183899",-0.261196844946668,0.0469262015883941,0.164064683848441,"Pig"
"SRR11183900",-0.206379184328497,0.0971429760020542,0.187150571830285,"Pig"
"SRR11183901",-0.172923325668413,0.012363394754877,0.14878835311869,"Pig"
"SRR11183906",-0.0237949076422166,-0.0112572590687614,0.179212726403707,"Pig"
"SRR11183908",-0.243490717536178,0.123107706248964,0.125044223155682,"Pig"
"SRR11183909",-0.143548597301358,0.158062533239709,0.117300996781606,"Pig"
"SRR11183912",-0.376146258264236,-0.136090164223546,0.0855536460315245,"Pig"
"SRR11183914",-0.072579456601683,0.162984775910762,0.119930122844084,"Pig"
"SRR11183917",0.00316825747572388,0.215004830475078,-0.349526758946588,"Pig"
"SRR11183920",-0.270254112868572,0.0658762211615102,0.169266007135024,"Pig"
"SRR11183921",-0.385711919536304,-0.250064535518013,0.0626982540916989,"Pig"
"SRR11183922",-0.412159459340808,-0.0888396505055622,0.014595240927876,"Pig"
"SRR11183923",-0.188223601427587,0.0936856692648596,-0.0401972816343362,"Pig"
"SRR11183925",-0.149425387332367,-0.165978636105677,0.150070139881871,"Pig"
"SRR11183926",-0.2131874367294,0.128643269883786,0.133896186188679,"Pig"
"SRR11183928",-0.0430650914990643,0.0421917429896247,0.12896679285412,"Pig"
"SRR11183929",-0.197284244425999,0.115579441143034,0.172697724858324,"Pig"
"SRR11183930",0.00821424322641908,0.235739327301664,0.0492153363813212,"Pig"
"SRR11183931",-0.236720241567313,0.0940669019913925,0.14177025183604,"Pig"
"SRR11183932",-0.0920141691172073,0.282577986160305,-0.27687882575493,"Pig"
"SRR11183937",-0.220257154325824,-0.0215420244070726,0.147951880662457,"Pig"
"SRR11183939",-0.0564648927482659,-0.0153859828797793,0.0291902886838063,"Pig"
"SRR11183940",0.165442936750666,0.10343323294027,0.232774095070201,"Pig"
"SRR11183941",0.0256646212510159,-0.0381959204470095,0.234940661711181,"Pig"
"SRR11183942",-0.169910817956792,0.0552526279756014,0.147765954714504,"Pig"
"SRR11183944",0.046395442076134,0.190917160257365,0.218171463078938,"Pig"
"SRR11183946",-0.125515645122892,0.0680739329483258,0.0436403733245694,"Pig"
"SRR11183947",0.106818448002062,0.00301240117899037,0.124884040329352,"Pig"
"SRR11183949",-0.220159669178312,0.0114102905552838,0.097413545738733,"Pig"
"SRR11183950",-0.0037066483278817,0.185684848931612,0.150908848241591,"Pig"
"SRR11183952",0.17713925820442,0.11661215144837,0.152399230669333,"Pig"
"SRR11183954",0.126853442567923,0.0742914412086516,0.209398763147019,"Pig"
"SRR11183955",0.130448706369823,0.103480678736855,0.140178777815995,"Pig"
"SRR11183957",0.0693394366581754,0.0845193165171759,0.148361655102551,"Pig"
"SRR11183959",-0.0488944294115574,-0.00179339750116472,0.0713234153893027,"Pig"
"SRR11183960",-0.00388738238347429,0.273278148677445,0.0221338450732843,"Pig"
"SRR11183961",-0.315288650859412,-0.0531273269065397,0.0252025583594355,"Pig"
"SRR11183963",-0.053634455886765,0.146627222972773,0.129174318421204,"Pig"
"SRR11183964",0.108775353571541,0.172898002770908,0.0944163559964688,"Pig"
"SRR11183967",0.0493359588785396,0.117885957223864,0.132813897533309,"Pig"
"SRR11183971",0.0701532014931279,0.191623827173749,0.117987443643291,"Pig"
"SRR11183972",-0.335621061832068,-0.00156423186481322,0.110375638509431,"Pig"
"SRR11183973",-0.0820402693237274,0.194212841053743,0.120861099486891,"Pig"
"SRR11183977",-0.220131054410954,0.0199096073658396,0.125720162772782,"Pig"
"SRR11183980",-0.40510522389797,-0.174303327461793,0.0448732535202143,"Pig"
"SRR11183981",-0.373040713297905,-0.118029016962122,0.0991171366129365,"Pig"
"SRR11183982",0.0327179788182821,0.0797244245998187,0.00377537283378174,"Pig"
"SRR11183983",-0.187938013336857,0.111179359687808,0.119924388208892,"Pig"
"SRR11183984",-0.211984678892097,0.195325984909277,-0.0735621947871574,"Pig"
"SRR11183985",-0.227794760759112,0.0763491212131167,0.157300582130135,"Pig"
"SRR11183988",-0.413627054845612,-0.116535484591257,0.0600986364538781,"Pig"
"SRR11183989",-0.286183183640617,0.113968815733117,-0.0467298706333949,"Pig"
"SRR11183990",-0.337245676731199,-0.100380419270577,0.0923001805077911,"Pig"
"SRR11183991",-0.160649868856363,0.0179136597628755,0.159869711428821,"Pig"
"SRR11183993",0.0597203651115336,0.105718274884038,0.219614027583027,"Pig"
"SRR11183995",-0.31196945088553,0.0406451898862575,0.110551123318818,"Pig"
"SRR11183998",-0.206093904356173,0.1415095479926,-0.0451089048300229,"Pig"
"SRR11183999",-0.0927381659321404,0.229313345756858,0.124583083503975,"Pig"
"SRR11184004",0.0065633571317075,0.231929057254606,0.0414723565506928,"Pig"
"SRR11184007",0.0206996610789229,0.226666367541962,0.0653518508713881,"Pig"
"SRR11184008",0.0960707152467569,0.101535097313709,0.097565890698452,"Pig"
"SRR11184010",-0.0275233076155435,0.224309881077391,0.116762391426149,"Pig"
"SRR11184013",0.0374887647381349,0.0294214817511636,0.10732353418645,"Pig"
"SRR11184014",0.124535060644695,-0.00961676865827427,0.0859736285063013,"Pig"
"SRR11184015",0.0999919158323985,0.127481603751892,0.187326134503274,"Pig"
"SRR11184016",-0.00464223294570912,0.116394550777671,0.215486805599011,"Pig"
"SRR11184018",-0.208160412179841,0.113734918750737,0.0861093221163092,"Pig"
"SRR11184019",0.127630697990303,0.139210199803565,0.120545916462661,"Pig"
"SRR11184020",0.0605895290367439,0.182406451885362,0.150598389494881,"Pig"
"SRR11184021",0.147702515996954,0.000142863827426939,0.13284983173768,"Pig"
"SRR11184022",-0.0717908288688474,0.186563355166123,-0.0253671056677979,"Pig"
"SRR11184024",0.0603256105998329,0.125784020296435,0.221410729035566,"Pig"
"SRR11184025",0.12215792833581,0.145591906559827,0.0409336848378463,"Pig"
"SRR11184027",0.0317700656184175,0.0680282966765942,0.206486159028184,"Pig"
"SRR11184028",-0.0403394979749732,0.0806542523336889,0.163248721004092,"Pig"
"SRR11184029",0.062776539122637,0.174168441376726,0.224289203387059,"Pig"
"SRR11184031",0.177925255842739,0.0692278664984956,0.192171267765854,"Pig"
"SRR11184035",0.139884844946596,0.151515446030763,0.102298915831232,"Pig"
"SRR11184036",0.020410988163322,0.00661853274683263,0.0278153365741399,"Pig"
"SRR11184037",0.0664838235922489,0.158899266287473,0.214996270889947,"Pig"
"SRR11184039",0.0397045519737228,0.0101696984712015,0.084308744897361,"Pig"
"SRR11184042",0.114866167444342,0.0715766846285292,-0.0816882896444864,"Pig"
"SRR11184044",0.090715767804079,0.165302834208102,-0.129789415671929,"Pig"
"SRR11184045",-0.0174377218632777,-0.0330469632856765,0.0316248690688963,"Pig"
"SRR11184046",0.0140202345654017,0.0639252666978489,0.0657434756356283,"Pig"
"SRR11184047",0.0906341023788195,0.193969808311666,0.1365077492674,"Pig"
"SRR11184049",0.0423882243674871,0.0301534354247431,0.0673871794701882,"Pig"
"SRR11184052",0.0587487257860302,0.12821351045461,0.142386558415642,"Pig"
"SRR11184054",0.0149961431228106,0.17252156873901,0.147784776351351,"Pig"
"SRR11184055",-0.0368259593758815,0.0983613825688228,0.107945220665961,"Pig"
"SRR11184059",-0.0139453132377238,0.178978654947732,0.13635291068378,"Pig"
"SRR11184061",-0.0277617333884861,0.0309484567607744,0.0980090728411989,"Pig"
"SRR11184062",-0.015154718163111,0.225005199982203,-0.152493640808918,"Pig"
"SRR11184064",-0.0334521099054997,0.155799494107388,0.130234591268725,"Pig"
"SRR11184069",-0.226249989953445,0.0574679143993671,0.0562960892616271,"Pig"
"SRR11184070",-0.111306240028457,0.140853869062534,0.183743303762603,"Pig"
"SRR11184072",-0.229863220556073,0.113324178932947,0.0736674782830825,"Pig"
"SRR11184073",-0.396515270793378,-0.124775426693605,0.0087039561647095,"Pig"
"SRR11184078",-0.29699245462908,0.0405090210169678,0.11608609516255,"Pig"
"SRR11184079",0.00993779930908543,0.0672178770588092,0.122684538257738,"Pig"
"SRR11184080",-0.125970801100897,0.208875946457401,-0.0774262833571608,"Pig"
"SRR11184081",-0.0723194156219566,0.0980109771169947,0.0981862078980278,"Pig"
"SRR11184083",-0.404073354712006,-0.108539758567227,-0.226438516794375,"Pig"
"SRR11184084",-0.185114350019911,0.198451623339062,-0.084771628738309,"Pig"
"SRR11184086",-0.155863381707773,0.204437787366433,-0.145129908175743,"Pig"
"SRR11184089",-0.423036791198103,-0.0958822444745133,0.0519951153558592,"Pig"
"SRR11184091",0.135095762860267,-0.011929431537932,0.0581048211675378,"Pig"
"SRR11184092",-0.0741560846658619,0.116240336973,0.16939164940025,"Pig"
"SRR11184094",-0.199955012264433,0.130553134025332,0.187732493005948,"Pig"
"SRR11184095",-0.180286381083034,0.165236064388082,0.00943210616923027,"Pig"
"SRR11184097",-0.402761617692474,-0.0994287843212298,0.107685923926583,"Pig"
"SRR11184100",-0.168743220978009,0.217701245129106,-0.059521119110624,"Pig"
"SRR11184101",-0.268128144615289,0.0415859207492387,0.00880229326455824,"Pig"
"SRR11184102",0.100199067177896,0.056590475846458,0.141522043874403,"Pig"
"SRR11184103",-0.187412626626455,0.152592098143578,0.0954012411431795,"Pig"
"SRR11184104",-0.46575094664243,-0.178795511582408,0.0134931111736795,"Pig"
"SRR11184106",-0.00118884803346292,0.148226717939983,0.181142203320888,"Pig"
"SRR11184107",0.0601055722510372,0.206355911023113,0.0392207095112176,"Pig"
"SRR11184109",-0.25104891568165,-0.0633582639063021,0.116123283224839,"Pig"
"SRR11184114",-0.272133835517092,-0.0983441532251554,-0.123449729078538,"Pig"
"SRR11185225",-0.00828809285092764,0.225073500911401,0.130000478922069,"Pig"
"SRR11185226",-0.270429252819372,0.0786052500001489,0.10372884622019,"Pig"
"SRR11185227",-0.197971598021585,0.1564366030186,0.0501393034779253,"Pig"
"SRR11185228",-0.187779482637195,0.0897933909475999,-0.0399296019728229,"Pig"
"SRR11185229",-0.0743581118769052,0.158820630115046,0.146509654829926,"Pig"
"SRR11185230",-0.298603367602436,-0.208248118928816,0.0932172401736361,"Pig"
"SRR11185231",-0.369598973394486,-0.149978599843085,0.0436797125046086,"Pig"
"SRR11185232",-0.282500513832926,-0.00658801246151793,0.153323503812993,"Pig"
"SRR11185233",-0.332132161711711,-0.211665656259809,0.0689061919129923,"Pig"
"SRR11185234",-0.221865944274086,0.00842911212801409,0.0974936209670939,"Pig"
"SRR11185235",-0.0437894325114713,-0.316511287445592,-0.19915210299824,"Pig"
"SRR11185236",-0.33900299794928,-0.0156869566944945,-0.0176740214425579,"Pig"
"SRR11185237",-0.0192436629903044,0.184091920046869,0.20570574192861,"Pig"
"SRR11185238",-0.434390947954146,-0.165534633776961,0.0278951397886419,"Pig"
"SRR11185239",-0.411470900447014,-0.0891337854276614,0.0161708488156173,"Pig"
"SRR11185240",-0.415206466262187,-0.1605452499204,0.0573053854736439,"Pig"
"SRR11185241",-0.170063431389539,0.0576772319156856,0.0768592674500569,"Pig"
"SRR11185242",0.0288182198147953,0.0374835499189361,0.197705696938665,"Pig"
"SRR11185243",-0.286301963589301,-0.103703112798394,0.136473060883788,"Pig"
"SRR11185244",-0.326306613458021,0.0436678400712301,0.0797669149173795,"Pig"
"SRR11185245",-0.0524396128296076,-0.0532677469718486,0.172974580813114,"Pig"
"SRR11185246",-0.386488540977561,-0.251330758379174,0.0626598680098071,"Pig"
"SRR11185247",-0.316294204912305,0.023360862939094,0.0636322025705868,"Pig"
"SRR11185249",0.0287580542420856,0.0806392413415236,0.247763757249537,"Pig"
"SRR11185250",-0.232459608871725,0.116998806835147,0.0547951392484772,"Pig"
"SRR11185251",-0.04530781306843,0.0409532209435888,0.148927439858935,"Pig"
"SRR11185252",-0.228083750202346,0.095370204302388,0.0679437329162438,"Pig"
"SRR11185253",-0.0729518355521701,0.16248607456788,0.121904009257114,"Pig"
"SRR11185254",-0.183686183252546,0.0662515789775378,0.0581483878169091,"Pig"
"SRR11185255",-0.139484865927509,0.128231563455517,0.214321592046606,"Pig"
"SRR11185256",-0.143901251406998,0.157678535410352,0.11753738512405,"Pig"
"SRR11185257",0.0802023104576714,0.121511457492616,0.22193133991062,"Pig"
"SRR11185258",-0.0348981738558242,0.105305313469224,0.203818632543804,"Pig"
"SRR11185259",-0.0406053825876768,0.112483667678898,0.160218837122234,"Pig"
"SRR11185260",-0.427744372788543,-0.304317069136891,0.0154021023697684,"Pig"
"SRR11185261",-0.39049072423721,-0.218691785636633,0.0237054899804367,"Pig"
"SRR11185262",-0.338429868060076,-0.176969219872638,0.11303014718497,"Pig"
"SRR11185263",-0.376570922653767,-0.135323245002491,0.0865529228943599,"Pig"
"SRR11185264",-0.307114729375901,-0.163514030827401,0.127765200350813,"Pig"
"SRR12268554",0.190766713394356,0.116956241196522,0.217540155609863,"Pig"
"SRR12268555",0.125256088555922,0.108629994339421,0.237504466337787,"Pig"
"SRR12268556",0.139381801298476,0.130267972103356,0.226979641989124,"Pig"
"SRR12268557",0.160014699654885,0.0887113555985754,0.108304461295497,"Pig"
"SRR12268558",0.120191069432545,0.163660144541834,0.201786604034007,"Pig"
"SRR12268559",0.0219328285058479,0.202049870651089,0.167861572654689,"Pig"
"SRR12268560",0.0815554020586461,0.0531384607310146,0.231621626128713,"Pig"
"SRR12268561",-0.0108112888706503,0.125390799670602,0.20908864293388,"Pig"
"SRR12268562",0.0217701553314175,0.207993730403319,-0.0392658938109853,"Pig"
"SRR12268563",-0.0244367750588522,0.0912264513175556,0.222701853184089,"Pig"
"SRR12268564",0.0935223389165025,0.106446376506398,0.249027237100611,"Pig"
"SRR14369131",-0.131421529850846,0.203037969926658,-0.266038923853945,"Pig"
"SRR14369132",0.0818465652327367,0.284977583597293,-0.0290515392373692,"Pig"
"SRR14369133",-0.0555718479788017,0.277589094546029,-0.100945173637715,"Pig"
"SRR14369134",0.10226210131787,0.259244730304872,0.0170355559485376,"Pig"
"SRR14369135",0.197028078324981,0.201588405895177,-0.0517901566784649,"Pig"
"SRR14369136",0.102429996084759,0.241851140282979,-0.0118907395177296,"Pig"
"SRR14369137",-0.0643531030896517,0.0805357761316152,-0.112705021746912,"Pig"
"SRR14369138",0.0802752850097337,0.273455562735224,0.0774765664992635,"Pig"
"SRR14369139",0.0815474760101973,0.284141611426636,-0.176267105461325,"Pig"
"SRR14369140",0.119231850884016,0.179993137297513,0.17343020771129,"Pig"
"SRR14369141",-0.0726561407433192,-0.000290874929885376,-0.0173692833370493,"Pig"
"SRR14369142",-0.210758246374825,-0.0346930932229099,0.088525078435638,"Pig"
"SRR14369143",-0.177512789952508,-0.112561254192788,-0.0138643006694495,"Pig"
"SRR14369144",-0.0429091175980454,0.269138230233771,-0.284485520881726,"Pig"
"SRR14369145",-0.114059935695072,-0.00631272526134993,0.0628360681694243,"Pig"
"SRR14369146",0.0138527067872538,0.323562035663567,-0.294683980102066,"Pig"
"SRR14369147",-0.0226463701993775,0.292100483098119,-0.378662147113696,"Pig"
"SRR14369148",-0.0356334092912972,0.241370888147752,-0.104678618178392,"Pig"
"SRR14369149",-0.0994510872701786,0.0281082601804868,0.0198765759169634,"Pig"
"SRR14369150",-0.00811950186062657,-0.0404032381099882,0.0273339096893449,"Pig"
"SRR14369151",-0.254385748050157,-0.0964736429010942,0.040702139028129,"Pig"
"SRR14369152",-0.177520502400543,-0.0801004498500249,0.0267259279006173,"Pig"
"SRR14369153",0.0162681494238897,0.315822299211924,-0.0956439513790458,"Pig"
"SRR14369154",0.0306634580691453,0.27638168702723,0.0260289946174026,"Pig"
"SRR14369155",-0.0132692034616788,0.275615732538966,-0.350332594729438,"Pig"
"SRR14369156",0.0869066661160315,0.242213403614877,-0.0759226789725982,"Pig"
"SRR14369157",0.0362852711052996,0.295415655853039,-0.175863834153327,"Pig"
"SRR14369158",-0.2109371966516,0.0312454006567169,0.0849844449321337,"Pig"
"SRR14369159",-0.0686508667136383,0.0480168596769364,0.0025801784326123,"Pig"
"SRR14369160",0.00222044392051609,0.29479216298374,-0.0473877107335218,"Pig"
"SRR14369161",0.0843807118967582,0.291198605191254,-0.0957319204948101,"Pig"
"SRR14369162",0.0597648655333325,0.28059789999127,-0.0293344037637623,"Pig"
"SRR14369163",-0.0348023642016912,0.0065095540452435,0.0243581209083995,"Pig"
"SRR14369164",0.0203324044026799,-0.0470519916167068,0.00526140765749863,"Pig"
"SRR14369165",0.000820148215508149,0.037712008007048,0.0424533212110449,"Pig"
"SRR14369166",-0.15575392515683,0.00338811238556284,0.0999324343479081,"Pig"
"SRR14369167",0.000771166450797535,0.100873884914613,-0.0663453687971903,"Pig"
"SRR14369168",-0.0237928664007945,0.295522902717381,-0.324864396003649,"Pig"
"SRR14369169",-0.0207234949871401,0.302193132578943,-0.37620639946007,"Pig"
"SRR14369170",-0.138704038240426,0.266882097190882,-0.148953523017143,"Pig"
"SRR14369171",-0.0650359898548911,-0.0322570354141691,0.0535155436723822,"Pig"
"SRR14369172",-0.14335741079457,0.00969715832632137,0.124854997681249,"Pig"
"SRR14369173",0.000735276600552384,-0.0238883209464455,0.0468037586669102,"Pig"
"SRR14369174",-0.094585132088423,-0.0782684301048817,-0.000475696249080796,"Pig"
"SRR14369175",-0.0254006126719164,0.320321726226903,-0.272365555009725,"Pig"
"SRR14369176",-0.0828411280251566,0.271560923790321,-0.378113541088376,"Pig"
"SRR14369177",-0.0496549888514143,0.195174242058685,-0.0743097429642369,"Pig"
"SRR14369178",-0.00927163089395829,0.276538339738498,-0.284400385093969,"Pig"
"SRR14369179",-0.11170519758588,0.227942486402779,-0.435254207394125,"Pig"
"SRR14369180",-0.0780100364228069,0.245976178894787,-0.416405676506392,"Pig"
"SRR14369181",0.014133364381797,0.0382230875181874,0.0662283887670946,"Pig"
"SRR14369182",-0.208919815935476,-0.0576760727688408,0.0500341176681443,"Pig"
"SRR14369183",0.00644993510847318,0.333447751463275,-0.253676878013834,"Pig"
"SRR14369184",-0.0449281257336773,0.241660990059344,-0.456389110975863,"Pig"
"SRR14369185",-0.039320593850428,0.234378087386038,-0.440706885828349,"Pig"
"SRR14369186",0.0177164444397973,-0.0486528482903913,0.0501949495381894,"Pig"
"SRR14369187",-0.0679763772267351,0.0123210023242882,0.0884223032082639,"Pig"
"SRR14369188",0.0968033687517015,0.277642449016621,-0.175551755299149,"Pig"
"SRR14369189",-0.0342740432809418,-0.172954706378842,-0.0777442390102928,"Pig"
"SRR14369190",-0.0897982097607953,-0.0792882957267338,0.0243539057794167,"Pig"
"SRR14369191",-0.0426659808856025,0.0652053768479879,-0.137842706738106,"Pig"
"SRR14369192",-0.00250329202931557,0.287692575133169,-0.425103771305307,"Pig"
"SRR14369193",-0.056742036713836,0.286298352301447,-0.366894001925956,"Pig"
"SRR14369194",-0.074041729739632,0.295582641792883,-0.25869663809117,"Pig"
"SRR14369195",0.0100320209645949,0.255610597016511,-0.488927440786263,"Pig"
"SRR14369196",-0.0329628208815306,-0.00160973233236323,-0.0056313027480096,"Pig"
"SRR14369197",0.025772053817189,0.0538690334406262,-0.00636753971308937,"Pig"
"SRR14369198",0.0263114113060851,0.318496436485752,-0.231016821309669,"Pig"
"SRR14369199",0.066534568644441,0.287644413838227,-0.305162023712925,"Pig"
"SRR14369200",-0.0568022624991909,0.276847225741363,-0.259516772974183,"Pig"
"SRR14369201",-0.0268164107924232,0.266413492315158,-0.317390344092142,"Pig"
"SRR14369202",-0.0921862433574068,0.245042449749714,-0.39399061980958,"Pig"
"SRR14369203",-0.161606874159052,0.0113453326316545,0.106899353380629,"Pig"
"SRR14369204",-0.0307630437911132,0.0374372177162349,-0.13872752359087,"Pig"
"SRR14369205",-0.0030849412471177,0.28024091468662,-0.435497788180559,"Pig"
"SRR14369206",-0.0241759618429498,0.295200102933383,-0.412853893779935,"Pig"
"SRR14369207",-0.0112897094690264,0.271377334218215,-0.444095973802911,"Pig"
"SRR14369208",-0.0152124380477215,0.264287769038475,-0.427572372505222,"Pig"
"SRR14369209",-0.0163386027783807,0.311717331116373,-0.355335743855581,"Pig"
"SRR14369210",-0.0747318814339624,0.261230104925918,-0.398463049671882,"Pig"
"SRR14369211",0.0189602946233423,0.253135489447674,-0.474651896809208,"Pig"
"SRR14369212",-0.210175696598759,-0.130938831314085,-0.00805106566998208,"Pig"
"SRR14369213",0.00227930826715917,0.284241720940679,-0.00161313992519281,"Pig"
"SRR14369214",0.102483188264146,0.292678853581673,-0.123028206607798,"Pig"
"SRR14369215",0.140490928670592,0.189010124831607,0.0965692084233382,"Pig"
"SRR14369216",0.108995078777661,0.186147163940862,0.103102661818121,"Pig"
"SRR14369217",0.0470156394519051,0.0737918262664867,0.111248712502532,"Pig"
"SRR14369218",-0.0284717866870145,-0.191220151446639,0.00354452855587268,"Pig"
"SRR14369219",-0.0271060480592842,0.312627606620295,-0.328272200110714,"Pig"
"SRR14369220",-0.00765482989535871,0.28938880510405,-0.358555871972245,"Pig"
"SRR14369221",0.0969736802952644,0.214197903332633,-0.0910600619826892,"Pig"
"SRR14369222",-0.0493145538143583,-0.198645582992015,-0.107753144559329,"Pig"
"SRR14369223",-0.0307369647376944,0.26129536321901,-0.172638187691436,"Pig"
"SRR14369224",0.0467210263347817,0.230902794282524,-0.10231608122351,"Pig"
"SRR14369225",-0.0638531623703187,-0.130323187170037,0.0170279425780492,"Pig"
"SRR14369226",-0.0320891732454486,-0.176771959207709,-0.0916014102624479,"Pig"
"SRR14369227",0.0364032467443579,0.32596673882269,-0.178695393433786,"Pig"
"SRR14369228",0.0501748357052514,0.288178759155465,-0.0558888822590937,"Pig"
"SRR14369229",0.088908456286431,0.30411332393522,-0.296144684793595,"Pig"
"SRR14369230",0.0267197665721214,0.296022103518818,-0.0714108160228911,"Pig"
"SRR14369231",-0.00488421436701007,0.0890636982795312,-0.0224226860316343,"Pig"
